trial,epoch_trial,reaction_times,accuracy,p_optimal,reward_code,subj_id,lambda_val
62,11.0,0.25,False,0.65,2,789,30.0
63,12.0,0.313,False,0.65,2,789,30.0
64,13.0,0.271,False,0.65,2,789,30.0
65,14.0,0.579,False,0.65,2,789,30.0
66,15.0,0.355,True,0.65,2,789,30.0
67,16.0,0.309,True,0.65,2,789,30.0
68,17.0,0.315,True,0.65,2,789,30.0
69,18.0,0.25,False,0.65,2,789,30.0
70,19.0,0.299,True,0.65,2,789,30.0
71,20.0,0.28300000000000003,True,0.65,2,789,30.0
72,21.0,0.287,True,0.65,2,789,30.0
73,22.0,0.281,True,0.65,2,789,30.0
74,23.0,0.28300000000000003,True,0.65,2,789,30.0
75,24.0,0.319,True,0.65,2,789,30.0
76,25.0,0.25,False,0.65,2,789,30.0
77,26.0,0.297,True,0.65,2,789,30.0
78,27.0,0.337,True,0.65,2,789,30.0
79,28.0,0.279,True,0.65,2,789,30.0
80,29.0,0.277,True,0.65,2,789,30.0
81,30.0,0.289,True,0.65,2,789,30.0
82,31.0,0.293,True,0.65,2,789,30.0
83,32.0,0.295,True,0.65,2,789,30.0
84,0.0,0.28300000000000003,False,0.65,2,789,30.0
85,1.0,0.309,False,0.65,2,789,30.0
86,2.0,0.41700000000000004,True,0.65,2,789,30.0
87,3.0,0.33,True,0.65,2,789,30.0
88,4.0,0.278,True,0.65,2,789,30.0
89,5.0,0.294,True,0.65,2,789,30.0
90,6.0,0.28200000000000003,True,0.65,2,789,30.0
91,7.0,0.261,True,0.65,2,789,30.0
92,8.0,0.264,True,0.65,2,789,30.0
93,9.0,0.29,True,0.65,2,789,30.0
94,10.0,0.25,True,0.65,2,789,30.0
95,11.0,0.275,True,0.65,2,789,30.0
96,12.0,0.25,True,0.65,2,789,30.0
97,13.0,0.276,True,0.65,2,789,30.0
98,14.0,0.295,True,0.65,2,789,30.0
99,15.0,0.296,True,0.65,2,789,30.0
100,16.0,0.296,True,0.65,2,789,30.0
101,17.0,0.278,True,0.65,2,789,30.0
102,18.0,0.25,True,0.65,2,789,30.0
103,19.0,0.268,True,0.65,2,789,30.0
104,20.0,0.317,True,0.65,2,789,30.0
105,21.0,0.287,True,0.65,2,789,30.0
106,22.0,0.291,True,0.65,2,789,30.0
107,23.0,0.25,True,0.65,2,789,30.0
108,24.0,0.268,True,0.65,2,789,30.0
109,25.0,0.517,True,0.65,2,789,30.0
110,26.0,0.319,False,0.65,2,789,30.0
111,27.0,0.25,True,0.65,2,789,30.0
112,28.0,0.289,False,0.65,2,789,30.0
113,29.0,0.25,True,0.65,2,789,30.0
114,30.0,0.335,False,0.65,2,789,30.0
115,31.0,0.289,False,0.65,2,789,30.0
116,32.0,0.351,False,0.65,2,789,30.0
117,0.0,0.277,True,0.65,2,789,30.0
118,1.0,0.25,False,0.65,2,789,30.0
119,2.0,0.277,True,0.65,2,789,30.0
120,3.0,0.275,True,0.65,2,789,30.0
121,4.0,0.291,True,0.65,2,789,30.0
122,5.0,0.25,False,0.65,2,789,30.0
123,6.0,0.25,False,0.65,2,789,30.0
124,7.0,0.313,True,0.65,2,789,30.0
125,8.0,0.513,False,0.65,2,789,30.0
126,9.0,0.337,True,0.65,2,789,30.0
127,10.0,0.25,False,0.65,2,789,30.0
128,11.0,0.337,True,0.65,2,789,30.0
129,12.0,0.25,False,0.65,2,789,30.0
130,13.0,0.321,True,0.65,2,789,30.0
131,14.0,0.299,True,0.65,2,789,30.0
132,15.0,0.275,True,0.65,2,789,30.0
133,16.0,0.281,True,0.65,2,789,30.0
134,17.0,0.277,True,0.65,2,789,30.0
135,18.0,0.28500000000000003,True,0.65,2,789,30.0
136,19.0,0.287,True,0.65,2,789,30.0
137,20.0,0.309,True,0.65,2,789,30.0
138,21.0,0.333,True,0.65,2,789,30.0
139,22.0,0.319,True,0.65,2,789,30.0
140,23.0,0.279,True,0.65,2,789,30.0
141,24.0,0.289,True,0.65,2,789,30.0
142,25.0,0.301,True,0.65,2,789,30.0
143,26.0,0.297,True,0.65,2,789,30.0
144,27.0,0.296,False,0.65,2,789,30.0
145,28.0,0.449,False,0.65,2,789,30.0
146,29.0,0.33899999999999997,False,0.65,2,789,30.0
147,30.0,0.281,False,0.65,2,789,30.0
148,31.0,0.26,False,0.65,2,789,30.0
149,32.0,0.289,True,0.65,2,789,30.0
150,33.0,0.33899999999999997,True,0.65,2,789,30.0
151,34.0,0.301,False,0.65,2,789,30.0
152,35.0,0.291,True,0.65,2,789,30.0
153,36.0,0.279,True,0.65,2,789,30.0
154,0.0,0.331,False,0.65,2,789,30.0
155,1.0,0.273,False,0.65,2,789,30.0
156,2.0,0.297,False,0.65,2,789,30.0
157,3.0,0.329,False,0.65,2,789,30.0
158,4.0,0.353,False,0.65,2,789,30.0
159,5.0,0.25,True,0.65,2,789,30.0
160,6.0,0.293,False,0.65,2,789,30.0
161,7.0,0.289,False,0.65,2,789,30.0
162,8.0,0.25,True,0.65,2,789,30.0
163,9.0,0.303,False,0.65,2,789,30.0
164,10.0,0.275,False,0.65,2,789,30.0
165,11.0,0.311,False,0.65,2,789,30.0
166,12.0,0.277,False,0.65,2,789,30.0
167,13.0,0.297,False,0.65,2,789,30.0
168,14.0,0.25,True,0.65,2,789,30.0
169,15.0,0.303,False,0.65,2,789,30.0
170,16.0,0.25,True,0.65,2,789,30.0
171,17.0,0.303,False,0.65,2,789,30.0
172,18.0,0.291,False,0.65,2,789,30.0
173,19.0,0.25,True,0.65,2,789,30.0
174,20.0,0.295,False,0.65,2,789,30.0
175,21.0,0.391,False,0.65,2,789,30.0
176,22.0,0.281,True,0.65,2,789,30.0
177,23.0,0.313,True,0.65,2,789,30.0
178,24.0,0.288,True,0.65,2,789,30.0
179,25.0,0.251,True,0.65,2,789,30.0
180,0.0,0.327,False,0.65,2,789,30.0
181,1.0,0.329,False,0.65,2,789,30.0
182,2.0,0.383,False,0.65,2,789,30.0
183,3.0,0.25,False,0.65,2,789,30.0
184,4.0,0.294,False,0.65,2,789,30.0
185,5.0,0.263,False,0.65,2,789,30.0
186,6.0,0.295,False,0.65,2,789,30.0
187,7.0,0.272,False,0.65,2,789,30.0
188,8.0,0.351,False,0.65,2,789,30.0
189,9.0,0.262,False,0.65,2,789,30.0
190,10.0,0.295,False,0.65,2,789,30.0
191,11.0,0.28400000000000003,False,0.65,2,789,30.0
192,12.0,0.287,False,0.65,2,789,30.0
193,13.0,0.281,False,0.65,2,789,30.0
194,14.0,0.272,False,0.65,2,789,30.0
195,15.0,0.305,False,0.65,2,789,30.0
196,16.0,0.28300000000000003,False,0.65,2,789,30.0
197,17.0,0.287,False,0.65,2,789,30.0
198,18.0,0.447,True,0.65,2,789,30.0
199,19.0,0.291,True,0.65,2,789,30.0
200,20.0,0.25,False,0.65,2,789,30.0
201,21.0,0.313,True,0.65,2,789,30.0
202,22.0,0.28500000000000003,True,0.65,2,789,30.0
203,23.0,0.333,True,0.65,2,789,30.0
204,24.0,0.25,False,0.65,2,789,30.0
205,25.0,0.299,True,0.65,2,789,30.0
206,26.0,0.319,True,0.65,2,789,30.0
207,27.0,0.25,False,0.65,2,789,30.0
208,28.0,0.266,False,0.65,2,789,30.0
209,29.0,0.317,True,0.65,2,789,30.0
210,30.0,0.351,True,0.65,2,789,30.0
211,31.0,0.297,True,0.65,2,789,30.0
212,32.0,0.277,True,0.65,2,789,30.0
213,0.0,0.297,False,0.65,2,789,30.0
214,1.0,0.28500000000000003,False,0.65,2,789,30.0
215,2.0,0.267,False,0.65,2,789,30.0
216,3.0,0.291,False,0.65,2,789,30.0
217,4.0,0.383,False,0.65,2,789,30.0
218,5.0,0.309,True,0.65,2,789,30.0
219,6.0,0.275,True,0.65,2,789,30.0
220,7.0,0.279,True,0.65,2,789,30.0
221,8.0,0.308,True,0.65,2,789,30.0
222,9.0,0.34099999999999997,True,0.65,2,789,30.0
223,10.0,0.323,True,0.65,2,789,30.0
224,11.0,0.306,True,0.65,2,789,30.0
225,12.0,0.269,True,0.65,2,789,30.0
226,13.0,0.273,True,0.65,2,789,30.0
227,14.0,0.351,True,0.65,2,789,30.0
228,15.0,0.28600000000000003,True,0.65,2,789,30.0
229,16.0,0.281,True,0.65,2,789,30.0
230,17.0,0.281,True,0.65,2,789,30.0
231,18.0,0.258,True,0.65,2,789,30.0
232,19.0,0.297,True,0.65,2,789,30.0
233,20.0,0.25,True,0.65,2,789,30.0
234,21.0,0.297,True,0.65,2,789,30.0
235,22.0,0.25,True,0.65,2,789,30.0
236,23.0,0.28400000000000003,True,0.65,2,789,30.0
237,24.0,0.25,True,0.65,2,789,30.0
238,0.0,0.28400000000000003,False,0.65,2,789,30.0
239,1.0,0.303,False,0.65,2,789,30.0
240,2.0,0.25,False,0.65,2,789,30.0
241,3.0,0.294,False,0.65,2,789,30.0
242,4.0,0.321,False,0.65,2,789,30.0
243,5.0,0.355,True,0.65,2,789,30.0
244,6.0,0.25,False,0.65,2,789,30.0
245,7.0,0.303,True,0.65,2,789,30.0
246,8.0,0.28500000000000003,True,0.65,2,789,30.0
247,9.0,0.299,True,0.65,2,789,30.0
248,10.0,0.297,True,0.65,2,789,30.0
249,11.0,0.321,True,0.65,2,789,30.0
250,12.0,0.291,True,0.65,2,789,30.0
251,13.0,0.355,True,0.65,2,789,30.0
252,14.0,0.25,False,0.65,2,789,30.0
253,15.0,0.287,True,0.65,2,789,30.0
254,16.0,0.301,True,0.65,2,789,30.0
255,17.0,0.28300000000000003,True,0.65,2,789,30.0
256,18.0,0.28500000000000003,True,0.65,2,789,30.0
257,19.0,0.311,True,0.65,2,789,30.0
258,20.0,0.293,True,0.65,2,789,30.0
259,21.0,0.333,True,0.65,2,789,30.0
260,22.0,0.299,True,0.65,2,789,30.0
261,23.0,0.25,False,0.65,2,789,30.0
262,24.0,0.347,True,0.65,2,789,30.0
263,25.0,0.28300000000000003,True,0.65,2,789,30.0
264,26.0,0.309,True,0.65,2,789,30.0
265,27.0,0.25,False,0.65,2,789,30.0
266,28.0,0.271,True,0.65,2,789,30.0
267,29.0,0.317,True,0.65,2,789,30.0
268,30.0,0.301,True,0.65,2,789,30.0
269,31.0,0.25,False,0.65,2,789,30.0
270,32.0,0.28500000000000003,True,0.65,2,789,30.0
271,0.0,0.311,False,0.65,2,789,30.0
272,1.0,0.295,False,0.65,2,789,30.0
273,2.0,0.299,False,0.65,2,789,30.0
274,3.0,0.271,False,0.65,2,789,30.0
275,4.0,0.289,False,0.65,2,789,30.0
276,5.0,0.313,False,0.65,2,789,30.0
277,6.0,0.25,True,0.65,2,789,30.0
278,7.0,0.281,False,0.65,2,789,30.0
279,8.0,0.33899999999999997,False,0.65,2,789,30.0
280,9.0,0.325,False,0.65,2,789,30.0
281,10.0,0.441,False,0.65,2,789,30.0
282,11.0,0.335,True,0.65,2,789,30.0
283,12.0,0.259,True,0.65,2,789,30.0
284,13.0,0.287,True,0.65,2,789,30.0
285,14.0,0.28500000000000003,True,0.65,2,789,30.0
286,15.0,0.266,True,0.65,2,789,30.0
287,16.0,0.27,True,0.65,2,789,30.0
288,17.0,0.25,True,0.65,2,789,30.0
289,18.0,0.28400000000000003,True,0.65,2,789,30.0
290,19.0,0.272,True,0.65,2,789,30.0
291,20.0,0.278,True,0.65,2,789,30.0
292,21.0,0.291,True,0.65,2,789,30.0
293,22.0,0.281,True,0.65,2,789,30.0
294,23.0,0.303,True,0.65,2,789,30.0
295,24.0,0.302,True,0.65,2,789,30.0
296,25.0,0.25,True,0.65,2,789,30.0
297,0.0,0.25,False,0.65,2,789,30.0
298,1.0,0.25,False,0.65,2,789,30.0
299,2.0,0.25,False,0.65,2,789,30.0
300,3.0,0.33899999999999997,False,0.65,2,789,30.0
301,4.0,0.25,False,0.65,2,789,30.0
302,5.0,0.294,False,0.65,2,789,30.0
303,6.0,0.294,False,0.65,2,789,30.0
304,7.0,0.335,False,0.65,2,789,30.0
305,8.0,0.287,False,0.65,2,789,30.0
306,9.0,0.40900000000000003,True,0.65,2,789,30.0
307,10.0,0.293,True,0.65,2,789,30.0
308,11.0,0.319,True,0.65,2,789,30.0
309,12.0,0.347,True,0.65,2,789,30.0
310,13.0,0.353,True,0.65,2,789,30.0
311,14.0,0.42100000000000004,False,0.65,2,789,30.0
312,15.0,0.268,False,0.65,2,789,30.0
313,16.0,0.319,False,0.65,2,789,30.0
314,17.0,0.28300000000000003,False,0.65,2,789,30.0
315,18.0,0.289,False,0.65,2,789,30.0
316,19.0,0.295,False,0.65,2,789,30.0
317,20.0,0.361,False,0.65,2,789,30.0
318,21.0,0.278,False,0.65,2,789,30.0
319,22.0,0.25,False,0.65,2,789,30.0
320,23.0,0.449,True,0.65,2,789,30.0
321,24.0,0.267,False,0.65,2,789,30.0
322,25.0,0.25,False,0.65,2,789,30.0
323,26.0,0.288,False,0.65,2,789,30.0
324,0.0,0.281,True,0.65,2,789,30.0
325,1.0,0.303,False,0.65,2,789,30.0
326,2.0,0.333,False,0.65,2,789,30.0
327,3.0,0.273,False,0.65,2,789,30.0
328,4.0,0.275,False,0.65,2,789,30.0
329,5.0,0.279,False,0.65,2,789,30.0
330,6.0,0.305,False,0.65,2,789,30.0
331,7.0,0.25,True,0.65,2,789,30.0
332,8.0,0.301,False,0.65,2,789,30.0
333,9.0,0.251,True,0.65,2,789,30.0
334,10.0,0.28500000000000003,False,0.65,2,789,30.0
335,11.0,0.309,False,0.65,2,789,30.0
336,12.0,0.333,False,0.65,2,789,30.0
337,13.0,0.33899999999999997,False,0.65,2,789,30.0
338,14.0,0.347,True,0.65,2,789,30.0
339,15.0,0.318,True,0.65,2,789,30.0
340,16.0,0.3,True,0.65,2,789,30.0
341,17.0,0.291,True,0.65,2,789,30.0
342,18.0,0.266,True,0.65,2,789,30.0
343,19.0,0.25,True,0.65,2,789,30.0
344,20.0,0.289,True,0.65,2,789,30.0
345,21.0,0.28200000000000003,True,0.65,2,789,30.0
346,22.0,0.28300000000000003,True,0.65,2,789,30.0
347,23.0,0.337,True,0.65,2,789,30.0
348,24.0,0.25,True,0.65,2,789,30.0
349,25.0,0.313,True,0.65,2,789,30.0
350,26.0,0.268,True,0.65,2,789,30.0
351,27.0,0.25,True,0.65,2,789,30.0
352,28.0,0.28200000000000003,True,0.65,2,789,30.0
353,29.0,0.25,True,0.65,2,789,30.0
354,30.0,0.369,True,0.65,2,789,30.0
355,31.0,0.299,True,0.65,2,789,30.0
356,0.0,0.266,False,0.65,2,789,30.0
357,1.0,0.28,False,0.65,2,789,30.0
358,2.0,0.41900000000000004,False,0.65,2,789,30.0
359,3.0,0.359,False,0.65,2,789,30.0
360,4.0,0.34099999999999997,False,0.65,2,789,30.0
361,5.0,0.274,False,0.65,2,789,30.0
362,6.0,0.281,False,0.65,2,789,30.0
363,7.0,0.34299999999999997,True,0.65,2,789,30.0
364,8.0,0.521,True,0.65,2,789,30.0
365,9.0,0.381,True,0.65,2,789,30.0
366,10.0,0.301,True,0.65,2,789,30.0
367,11.0,0.287,True,0.65,2,789,30.0
368,12.0,0.269,True,0.65,2,789,30.0
369,13.0,0.291,True,0.65,2,789,30.0
370,14.0,0.315,True,0.65,2,789,30.0
371,15.0,0.305,True,0.65,2,789,30.0
372,16.0,0.28300000000000003,True,0.65,2,789,30.0
373,17.0,0.281,True,0.65,2,789,30.0
374,18.0,0.317,True,0.65,2,789,30.0
375,19.0,0.309,True,0.65,2,789,30.0
376,20.0,0.313,True,0.65,2,789,30.0
377,21.0,0.346,False,0.65,2,789,30.0
378,22.0,0.48,False,0.65,2,789,30.0
379,23.0,0.301,False,0.65,2,789,30.0
380,24.0,0.345,False,0.65,2,789,30.0
381,25.0,0.25,False,0.65,2,789,30.0
382,26.0,0.611,False,0.65,2,789,30.0
383,27.0,0.28400000000000003,False,0.65,2,789,30.0
384,0.0,0.279,True,0.65,2,789,30.0
385,1.0,0.25,True,0.65,2,789,30.0
386,2.0,0.398,True,0.65,2,789,30.0
387,3.0,0.321,True,0.65,2,789,30.0
388,4.0,0.25,True,0.65,2,789,30.0
389,5.0,0.345,True,0.65,2,789,30.0
390,6.0,0.277,True,0.65,2,789,30.0
391,7.0,0.295,True,0.65,2,789,30.0
392,8.0,0.269,True,0.65,2,789,30.0
393,9.0,0.309,True,0.65,2,789,30.0
394,10.0,0.279,True,0.65,2,789,30.0
395,11.0,0.28400000000000003,True,0.65,2,789,30.0
396,12.0,0.267,True,0.65,2,789,30.0
397,13.0,0.273,True,0.65,2,789,30.0
398,14.0,0.25,True,0.65,2,789,30.0
399,15.0,0.316,True,0.65,2,789,30.0
0,0.0,0.34299999999999997,False,0.75,3,786,10.0
1,1.0,0.358,False,0.75,3,786,10.0
2,2.0,0.327,False,0.75,3,786,10.0
3,3.0,0.41100000000000003,True,0.75,3,786,10.0
4,4.0,0.585,True,0.75,3,786,10.0
5,5.0,0.25,False,0.75,3,786,10.0
6,6.0,0.315,True,0.75,3,786,10.0
7,7.0,0.25,False,0.75,3,786,10.0
8,8.0,0.295,True,0.75,3,786,10.0
9,9.0,0.25,False,0.75,3,786,10.0
10,10.0,0.303,True,0.75,3,786,10.0
11,11.0,0.311,True,0.75,3,786,10.0
12,12.0,0.25,False,0.75,3,786,10.0
13,0.0,0.291,False,0.75,3,786,10.0
14,1.0,0.287,False,0.75,3,786,10.0
15,2.0,0.25,True,0.75,3,786,10.0
16,3.0,0.28500000000000003,False,0.75,3,786,10.0
17,4.0,0.281,True,0.75,3,786,10.0
18,5.0,0.321,False,0.75,3,786,10.0
19,6.0,0.323,False,0.75,3,786,10.0
20,7.0,0.471,False,0.75,3,786,10.0
21,8.0,0.33899999999999997,True,0.75,3,786,10.0
22,9.0,0.25,True,0.75,3,786,10.0
23,10.0,0.25,True,0.75,3,786,10.0
24,0.0,0.268,False,0.75,3,786,10.0
25,1.0,0.25,False,0.75,3,786,10.0
26,2.0,0.272,False,0.75,3,786,10.0
27,3.0,0.309,False,0.75,3,786,10.0
28,4.0,0.25,False,0.75,3,786,10.0
29,5.0,0.25,False,0.75,3,786,10.0
30,6.0,0.28400000000000003,False,0.75,3,786,10.0
31,7.0,0.361,True,0.75,3,786,10.0
32,8.0,0.295,True,0.75,3,786,10.0
33,0.0,0.28300000000000003,False,0.75,3,786,10.0
34,1.0,0.289,False,0.75,3,786,10.0
35,2.0,0.25,True,0.75,3,786,10.0
36,3.0,0.25,True,0.75,3,786,10.0
37,4.0,0.321,False,0.75,3,786,10.0
38,5.0,0.25,True,0.75,3,786,10.0
39,6.0,0.294,True,0.75,3,786,10.0
40,7.0,0.25,True,0.75,3,786,10.0
41,8.0,0.25,True,0.75,3,786,10.0
42,9.0,0.295,False,0.75,3,786,10.0
43,10.0,0.25,True,0.75,3,786,10.0
44,11.0,0.25,True,0.75,3,786,10.0
45,12.0,0.25,True,0.75,3,786,10.0
46,13.0,0.28500000000000003,False,0.75,3,786,10.0
47,14.0,0.25,True,0.75,3,786,10.0
48,0.0,0.25,False,0.75,3,786,10.0
49,1.0,0.277,False,0.75,3,786,10.0
50,2.0,0.373,False,0.75,3,786,10.0
51,3.0,0.377,True,0.75,3,786,10.0
52,4.0,0.25,False,0.75,3,786,10.0
53,5.0,0.291,True,0.75,3,786,10.0
54,6.0,0.301,True,0.75,3,786,10.0
55,7.0,0.295,True,0.75,3,786,10.0
56,8.0,0.25,False,0.75,3,786,10.0
57,9.0,0.25,False,0.75,3,786,10.0
58,0.0,0.25,True,0.75,3,786,10.0
59,1.0,0.262,True,0.75,3,786,10.0
60,2.0,0.25,True,0.75,3,786,10.0
61,3.0,0.337,False,0.75,3,786,10.0
62,4.0,0.275,True,0.75,3,786,10.0
63,5.0,0.287,True,0.75,3,786,10.0
64,6.0,0.271,True,0.75,3,786,10.0
65,7.0,0.288,True,0.75,3,786,10.0
66,8.0,0.273,True,0.75,3,786,10.0
67,9.0,0.267,True,0.75,3,786,10.0
68,10.0,0.307,True,0.75,3,786,10.0
69,0.0,0.279,False,0.75,3,786,10.0
70,1.0,0.25,False,0.75,3,786,10.0
71,2.0,0.301,False,0.75,3,786,10.0
72,3.0,0.27,False,0.75,3,786,10.0
73,4.0,0.281,True,0.75,3,786,10.0
74,5.0,0.25,False,0.75,3,786,10.0
75,6.0,0.317,True,0.75,3,786,10.0
76,7.0,0.305,True,0.75,3,786,10.0
77,8.0,0.297,True,0.75,3,786,10.0
78,9.0,0.337,True,0.75,3,786,10.0
79,10.0,0.25,False,0.75,3,786,10.0
80,11.0,0.277,True,0.75,3,786,10.0
81,0.0,0.289,False,0.75,3,786,10.0
82,1.0,0.25,True,0.75,3,786,10.0
83,2.0,0.295,False,0.75,3,786,10.0
84,3.0,0.293,False,0.75,3,786,10.0
85,4.0,0.276,True,0.75,3,786,10.0
86,5.0,0.321,True,0.75,3,786,10.0
87,0.0,0.325,False,0.75,3,786,10.0
88,1.0,0.25,False,0.75,3,786,10.0
89,2.0,0.274,False,0.75,3,786,10.0
90,3.0,0.25,False,0.75,3,786,10.0
91,4.0,0.261,False,0.75,3,786,10.0
92,5.0,0.272,False,0.75,3,786,10.0
93,6.0,0.297,False,0.75,3,786,10.0
94,7.0,0.357,False,0.75,3,786,10.0
95,8.0,0.25,False,0.75,3,786,10.0
96,9.0,0.25,False,0.75,3,786,10.0
97,10.0,0.25,False,0.75,3,786,10.0
98,11.0,0.25,False,0.75,3,786,10.0
99,12.0,0.289,False,0.75,3,786,10.0
100,0.0,0.34299999999999997,True,0.75,3,786,10.0
101,1.0,0.335,False,0.75,3,786,10.0
102,2.0,0.289,False,0.75,3,786,10.0
103,3.0,0.309,False,0.75,3,786,10.0
104,4.0,0.28300000000000003,False,0.75,3,786,10.0
105,5.0,0.329,False,0.75,3,786,10.0
106,6.0,0.289,False,0.75,3,786,10.0
107,7.0,0.307,False,0.75,3,786,10.0
108,8.0,0.25,True,0.75,3,786,10.0
109,9.0,0.329,True,0.75,3,786,10.0
110,10.0,0.25,True,0.75,3,786,10.0
111,0.0,0.253,False,0.75,3,786,10.0
112,1.0,0.25,False,0.75,3,786,10.0
113,2.0,0.26,False,0.75,3,786,10.0
114,3.0,0.457,True,0.75,3,786,10.0
115,4.0,0.289,True,0.75,3,786,10.0
116,5.0,0.351,True,0.75,3,786,10.0
117,6.0,0.277,True,0.75,3,786,10.0
118,7.0,0.291,True,0.75,3,786,10.0
119,8.0,0.277,True,0.75,3,786,10.0
120,9.0,0.25,False,0.75,3,786,10.0
121,10.0,0.291,True,0.75,3,786,10.0
122,11.0,0.28500000000000003,True,0.75,3,786,10.0
123,12.0,0.329,True,0.75,3,786,10.0
124,13.0,0.313,True,0.75,3,786,10.0
125,0.0,0.25,True,0.75,3,786,10.0
126,1.0,0.25,True,0.75,3,786,10.0
127,2.0,0.295,False,0.75,3,786,10.0
128,3.0,0.261,True,0.75,3,786,10.0
129,4.0,0.281,True,0.75,3,786,10.0
130,5.0,0.25,True,0.75,3,786,10.0
131,6.0,0.25,True,0.75,3,786,10.0
132,7.0,0.511,False,0.75,3,786,10.0
133,8.0,0.299,True,0.75,3,786,10.0
134,9.0,0.298,True,0.75,3,786,10.0
135,10.0,0.3,True,0.75,3,786,10.0
136,11.0,0.25,True,0.75,3,786,10.0
137,0.0,0.265,False,0.75,3,786,10.0
138,1.0,0.25,False,0.75,3,786,10.0
139,2.0,0.265,False,0.75,3,786,10.0
140,3.0,0.25,False,0.75,3,786,10.0
141,4.0,0.289,True,0.75,3,786,10.0
142,5.0,0.427,False,0.75,3,786,10.0
143,6.0,0.303,False,0.75,3,786,10.0
144,0.0,0.25,True,0.75,3,786,10.0
145,1.0,0.308,True,0.75,3,786,10.0
146,2.0,0.334,True,0.75,3,786,10.0
147,3.0,0.25,True,0.75,3,786,10.0
148,4.0,0.25,True,0.75,3,786,10.0
149,5.0,0.25,True,0.75,3,786,10.0
150,6.0,0.288,True,0.75,3,786,10.0
151,7.0,0.261,True,0.75,3,786,10.0
152,8.0,0.267,True,0.75,3,786,10.0
153,9.0,0.268,True,0.75,3,786,10.0
154,10.0,0.25,True,0.75,3,786,10.0
155,11.0,0.27,True,0.75,3,786,10.0
156,0.0,0.25,False,0.75,3,786,10.0
157,1.0,0.268,False,0.75,3,786,10.0
158,2.0,0.25,False,0.75,3,786,10.0
159,3.0,0.297,False,0.75,3,786,10.0
160,4.0,0.329,False,0.75,3,786,10.0
161,5.0,0.289,True,0.75,3,786,10.0
162,6.0,0.295,True,0.75,3,786,10.0
163,7.0,0.303,True,0.75,3,786,10.0
164,8.0,0.275,True,0.75,3,786,10.0
165,9.0,0.311,True,0.75,3,786,10.0
166,10.0,0.25,False,0.75,3,786,10.0
167,0.0,0.297,False,0.75,3,786,10.0
168,1.0,0.25,True,0.75,3,786,10.0
169,2.0,0.25,True,0.75,3,786,10.0
170,3.0,0.289,False,0.75,3,786,10.0
171,4.0,0.28,True,0.75,3,786,10.0
172,5.0,0.25,True,0.75,3,786,10.0
173,0.0,0.25,False,0.75,3,786,10.0
174,1.0,0.25,False,0.75,3,786,10.0
175,2.0,0.271,False,0.75,3,786,10.0
176,3.0,0.268,False,0.75,3,786,10.0
177,4.0,0.25,False,0.75,3,786,10.0
178,5.0,0.25,False,0.75,3,786,10.0
179,6.0,0.279,False,0.75,3,786,10.0
180,7.0,0.25,False,0.75,3,786,10.0
181,8.0,0.28300000000000003,True,0.75,3,786,10.0
182,9.0,0.25,False,0.75,3,786,10.0
183,10.0,0.293,True,0.75,3,786,10.0
184,0.0,0.25,True,0.75,3,786,10.0
185,1.0,0.321,False,0.75,3,786,10.0
186,2.0,0.25,True,0.75,3,786,10.0
187,3.0,0.315,False,0.75,3,786,10.0
188,4.0,0.639,False,0.75,3,786,10.0
189,5.0,0.266,True,0.75,3,786,10.0
190,6.0,0.25,True,0.75,3,786,10.0
191,7.0,0.29,True,0.75,3,786,10.0
192,8.0,0.267,True,0.75,3,786,10.0
193,9.0,0.268,True,0.75,3,786,10.0
194,10.0,0.297,True,0.75,3,786,10.0
195,11.0,0.287,True,0.75,3,786,10.0
196,0.0,0.25,False,0.75,3,786,10.0
197,1.0,0.274,False,0.75,3,786,10.0
198,2.0,0.25,False,0.75,3,786,10.0
199,3.0,0.28500000000000003,False,0.75,3,786,10.0
200,4.0,0.269,False,0.75,3,786,10.0
201,5.0,0.25,False,0.75,3,786,10.0
202,0.0,0.28500000000000003,False,0.75,3,786,10.0
203,1.0,0.357,False,0.75,3,786,10.0
204,2.0,0.289,False,0.75,3,786,10.0
205,3.0,0.299,False,0.75,3,786,10.0
206,4.0,0.307,False,0.75,3,786,10.0
207,5.0,0.279,False,0.75,3,786,10.0
208,6.0,0.355,False,0.75,3,786,10.0
209,7.0,0.335,False,0.75,3,786,10.0
210,8.0,0.25,True,0.75,3,786,10.0
211,9.0,0.361,True,0.75,3,786,10.0
212,10.0,0.327,True,0.75,3,786,10.0
213,11.0,0.271,True,0.75,3,786,10.0
214,0.0,0.254,False,0.75,3,786,10.0
215,1.0,0.25,False,0.75,3,786,10.0
216,2.0,0.319,False,0.75,3,786,10.0
217,3.0,0.28500000000000003,False,0.75,3,786,10.0
218,4.0,0.369,True,0.75,3,786,10.0
219,5.0,0.25,False,0.75,3,786,10.0
220,6.0,0.313,True,0.75,3,786,10.0
221,7.0,0.28300000000000003,True,0.75,3,786,10.0
222,0.0,0.275,False,0.75,3,786,10.0
223,1.0,0.279,False,0.75,3,786,10.0
224,2.0,0.25,True,0.75,3,786,10.0
225,3.0,0.307,False,0.75,3,786,10.0
226,4.0,0.299,True,0.75,3,786,10.0
227,5.0,0.25,True,0.75,3,786,10.0
228,6.0,0.278,True,0.75,3,786,10.0
229,7.0,0.254,True,0.75,3,786,10.0
230,8.0,0.25,True,0.75,3,786,10.0
231,9.0,0.276,True,0.75,3,786,10.0
