trial,epoch_trial,a,v,tr,z,p_optimal,reward_code,subj_id,accuracy,lambda_val,acc_coded_v
339,1.0,0.0004730323406332837,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
340,2.0,0.07453316831274744,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
341,3.0,0.07279605543232671,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
342,4.0,-0.0914545301085147,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
343,5.0,0.07125460845657723,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
344,6.0,-0.033745533019949286,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
345,7.0,0.07494244783215837,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
346,8.0,0.07597839345691014,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
347,9.0,-0.07564743834225968,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
348,10.0,0.07224580720357154,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
349,11.0,-0.0005296365461549407,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
350,12.0,0.0769332101409902,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
351,0.0,0.07775015188239105,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
352,1.0,0.04754053217140867,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
353,2.0,0.07979683505110532,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
354,3.0,0.06791411221299573,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
355,4.0,0.07950836959948435,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
356,5.0,0.0812655231230915,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
357,6.0,0.07826242317782175,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
358,7.0,-0.10238696924948873,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
359,8.0,0.07098484370049396,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
360,0.0,0.063402181884437,-0.5287719322621811,0.25,0.05,0.65,0,789,False,10.0,0.5287719322621811
361,1.0,0.06266961189432876,0.6569553945385016,0.25,0.05,0.65,0,789,True,10.0,0.6569553945385016
362,2.0,0.08214418591976277,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
363,3.0,0.07581983170013888,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
364,4.0,0.061085713688837126,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
365,5.0,-0.030684533414412324,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
366,6.0,0.07339060827364813,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
367,7.0,0.08110906574001094,0.7874906888355058,0.25,0.05,0.65,0,789,True,10.0,0.7874906888355058
368,0.0,-0.19409149845190085,-0.09261835019296083,0.25,0.05,0.65,0,789,False,10.0,0.09261835019296083
369,1.0,0.07431760289034614,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
370,2.0,0.061405799357303836,1.0,0.25,0.05,0.65,0,789,False,10.0,-1.0
371,3.0,-0.19535834996580334,1.0,0.25,0.05,0.65,0,789,False,10.0,-1.0
372,4.0,-0.06478191630535546,1.0,0.25,0.05,0.65,0,789,False,10.0,-1.0
373,5.0,0.017909572354457712,-0.44250655450870435,0.25,0.05,0.65,0,789,False,10.0,0.44250655450870435
374,6.0,0.07702883372791977,0.8323702825452908,0.25,0.05,0.65,0,789,False,10.0,-0.8323702825452908
375,0.0,0.0718883493868531,0.15943225964867236,0.25,0.05,0.65,0,789,True,10.0,0.15943225964867236
376,1.0,0.0795735573443604,-0.08685163081877478,0.25,0.05,0.65,0,789,True,10.0,0.08685163081877478
377,2.0,0.082011284713088,-0.8481322763118595,0.25,0.05,0.65,0,789,False,10.0,0.8481322763118595
378,3.0,0.06443232063193716,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
379,4.0,0.06418558717703421,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
380,5.0,0.07543512809794473,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
381,6.0,-0.17476945278822245,-0.9832077395621466,0.25,0.05,0.65,0,789,True,10.0,0.9832077395621466
382,0.0,0.07473365661822973,-0.5154204134519239,0.25,0.05,0.65,0,789,True,10.0,0.5154204134519239
383,1.0,-0.17050103357548027,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
384,2.0,0.06590151009879086,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
385,3.0,-0.19816845449568207,0.3087358629232906,0.25,0.05,0.65,0,789,False,10.0,-0.3087358629232906
386,4.0,0.07161898147484888,0.4791850653220213,0.25,0.05,0.65,0,789,False,10.0,-0.4791850653220213
387,5.0,0.033530570252860395,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
388,6.0,0.07450599872037623,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
389,0.0,-0.07836202634478806,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
390,1.0,0.043146096170634064,-1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
391,2.0,0.07892122452277173,-1.0,0.25,0.05,0.65,0,789,False,10.0,1.0
392,3.0,0.05752801989972186,0.04536608954019394,0.25,0.05,0.65,0,789,True,10.0,0.04536608954019394
393,4.0,0.08160791246350013,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
394,5.0,0.08305574798591096,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
395,6.0,0.08173813997369386,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
396,7.0,0.08232453530250862,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
397,8.0,0.08369870322234052,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
398,9.0,0.07667713659707759,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
399,10.0,0.07349477713480125,1.0,0.25,0.05,0.65,0,789,True,10.0,1.0
0,0.0,0.1,0.01,0.25,0.05,0.65,1,786,False,20.0,-0.01
1,1.0,0.0909303018977101,0.01,0.25,0.05,0.65,1,786,True,20.0,0.01
2,2.0,0.07193467312443415,0.01,0.25,0.05,0.65,1,786,False,20.0,-0.01
3,3.0,0.09193371461622216,-0.03534849051144952,0.25,0.05,0.65,1,786,True,20.0,0.03534849051144952
4,4.0,0.09012162057569897,-0.748658678096851,0.25,0.05,0.65,1,786,True,20.0,0.748658678096851
5,5.0,0.048423136181265515,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
6,6.0,0.09100210058089883,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
7,7.0,-0.030884597778956885,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
8,8.0,0.08829020002255097,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
9,9.0,0.07919993420169297,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
10,10.0,0.08787783536760672,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
11,11.0,0.09203581109245165,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
12,12.0,0.09241793266554788,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
13,13.0,-0.04574990810007232,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
14,14.0,0.08713797045124158,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
15,0.0,0.07184560589369508,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
16,1.0,0.06846774948798329,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
17,2.0,-0.014797936217598132,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
18,3.0,0.08814548974546342,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
19,4.0,0.08557188981842812,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
20,5.0,0.07759080961681848,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
21,6.0,0.020295127804418764,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
22,7.0,0.07558736793526248,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
23,8.0,0.05566113114972492,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
24,9.0,0.08679927412717134,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
25,10.0,0.0908577030850373,-0.3654607426353853,0.25,0.05,0.65,1,786,True,20.0,0.3654607426353853
26,11.0,0.09213023670953918,0.8288095099276573,0.25,0.05,0.65,1,786,True,20.0,0.8288095099276573
27,12.0,0.08523147478444261,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
28,13.0,0.08943920260584852,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
29,14.0,0.0790164099444996,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
30,15.0,0.09236021208455401,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
31,16.0,0.06045767364115696,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
32,17.0,0.09173513203513861,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
33,18.0,0.08401149119690272,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
34,19.0,0.08933496172240293,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
35,20.0,0.08086907941688379,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
36,0.0,0.08788182696679418,0.8431276323662772,0.25,0.05,0.65,1,786,False,20.0,-0.8431276323662772
37,1.0,0.09057141748189293,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
38,2.0,0.0926257459392367,0.8937280827839009,0.25,0.05,0.65,1,786,False,20.0,-0.8937280827839009
39,3.0,0.01603309855378117,0.5492728370789064,0.25,0.05,0.65,1,786,False,20.0,-0.5492728370789064
40,4.0,0.08207952573818741,0.22698062848812872,0.25,0.05,0.65,1,786,False,20.0,-0.22698062848812872
41,5.0,0.09051589016862062,0.8474012543882249,0.25,0.05,0.65,1,786,False,20.0,-0.8474012543882249
42,6.0,0.09187718519314664,0.4219737263888935,0.25,0.05,0.65,1,786,False,20.0,-0.4219737263888935
43,7.0,0.07506662854254263,-0.2974212763593401,0.25,0.05,0.65,1,786,False,20.0,0.2974212763593401
44,8.0,0.09018324013875983,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
45,9.0,0.07599673202134011,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
46,10.0,0.09183112446850905,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
47,11.0,0.0729007728253619,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
48,12.0,0.062366710251096684,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
49,13.0,0.07754232880188863,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
50,14.0,0.09153164622854178,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
51,15.0,-0.1356411836685638,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
52,16.0,0.0850524383830158,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
53,17.0,-0.1964647288145048,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
54,18.0,0.08460524441328558,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
55,19.0,-0.12417475650753565,0.4512218036691822,0.25,0.05,0.65,1,786,False,20.0,-0.4512218036691822
56,20.0,0.07647964218341555,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
57,21.0,0.09133682656597303,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
58,22.0,0.09218365999182815,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
59,0.0,-0.04286009715919256,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
60,1.0,0.07578391009364001,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
61,2.0,0.08301598885423597,0.01015450852516886,0.25,0.05,0.65,1,786,True,20.0,0.01015450852516886
62,3.0,0.0888471414899417,-0.5371625117296874,0.25,0.05,0.65,1,786,False,20.0,0.5371625117296874
63,4.0,-0.003544115583735824,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
64,5.0,0.0887735566456297,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
65,6.0,-0.04652788439272551,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
66,7.0,0.08348720979990328,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
67,8.0,0.08892685118835059,-0.4671794075817908,0.25,0.05,0.65,1,786,False,20.0,0.4671794075817908
68,9.0,0.006773367176872824,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
69,10.0,0.06485110548700615,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
70,11.0,0.03318652093064012,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
71,12.0,0.09030288320391679,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
72,13.0,0.08060165934990242,-0.012281702777114045,0.25,0.05,0.65,1,786,True,20.0,0.012281702777114045
73,14.0,0.08933258960588551,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
74,15.0,0.09183681047972606,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
75,16.0,0.08501434375918296,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
76,17.0,0.09193061179184264,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
77,18.0,0.08877318919041874,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
78,19.0,0.09091235844506362,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
79,0.0,0.010176413388847963,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
80,1.0,0.08446319730176913,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
81,2.0,0.07897706109414432,0.7666513464464355,0.25,0.05,0.65,1,786,False,20.0,-0.7666513464464355
82,3.0,0.0873094497430369,-0.3627190045884148,0.25,0.05,0.65,1,786,True,20.0,0.3627190045884148
83,4.0,0.07950762275004233,-0.7112723811637949,0.25,0.05,0.65,1,786,True,20.0,0.7112723811637949
84,5.0,0.08444088583656092,-0.6083260582798609,0.25,0.05,0.65,1,786,True,20.0,0.6083260582798609
85,6.0,0.061297586862276585,0.03454176046850921,0.25,0.05,0.65,1,786,False,20.0,-0.03454176046850921
86,7.0,0.08032412798678736,0.1796313190850123,0.25,0.05,0.65,1,786,False,20.0,-0.1796313190850123
87,8.0,0.07714817998822082,-0.5250094196342561,0.25,0.05,0.65,1,786,True,20.0,0.5250094196342561
88,9.0,0.09077499399475569,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
89,10.0,0.09227336007958645,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
90,11.0,0.08878849201526942,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
91,12.0,0.0729156434597881,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
92,13.0,0.09196329553167402,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
93,14.0,0.08422847878819661,-0.6888991321527045,0.25,0.05,0.65,1,786,True,20.0,0.6888991321527045
94,15.0,0.026950128445267604,-0.48356073362491614,0.25,0.05,0.65,1,786,False,20.0,0.48356073362491614
95,16.0,0.08330513928013447,0.13388695649627969,0.25,0.05,0.65,1,786,False,20.0,-0.13388695649627969
96,17.0,0.07378480158454623,-0.43071901849651684,0.25,0.05,0.65,1,786,True,20.0,0.43071901849651684
97,18.0,0.05442147845352367,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
98,19.0,0.026273826296761366,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
99,20.0,0.08828515596421595,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
100,21.0,0.08439851610145353,-0.9649487664419387,0.25,0.05,0.65,1,786,True,20.0,0.9649487664419387
101,22.0,0.0685307628889687,-0.38640493666455766,0.25,0.05,0.65,1,786,False,20.0,0.38640493666455766
102,23.0,0.0733439650786287,-0.40486040240139776,0.25,0.05,0.65,1,786,True,20.0,0.40486040240139776
103,24.0,0.07360963397805043,0.2932598867365148,0.25,0.05,0.65,1,786,False,20.0,-0.2932598867365148
104,25.0,0.08758584478854654,0.13744962777785585,0.25,0.05,0.65,1,786,False,20.0,-0.13744962777785585
105,0.0,0.09078848569062709,-0.8002903864105486,0.25,0.05,0.65,1,786,False,20.0,0.8002903864105486
106,1.0,0.06535917241735706,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
107,2.0,0.05722944067894858,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
108,3.0,0.05579648041422295,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
109,4.0,0.08715519463323122,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
110,5.0,-0.006561997052193222,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
111,6.0,0.07488883660286458,-0.7753692516911844,0.25,0.05,0.65,1,786,False,20.0,0.7753692516911844
112,7.0,0.08304714284972378,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
113,8.0,-0.0033713816871226154,-0.7809976636351901,0.25,0.05,0.65,1,786,True,20.0,0.7809976636351901
114,9.0,0.0762818809375628,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
115,10.0,0.06529328536831332,-0.19407689555667784,0.25,0.05,0.65,1,786,True,20.0,0.19407689555667784
116,11.0,-0.14685843237622473,-0.7273051292958554,0.25,0.05,0.65,1,786,True,20.0,0.7273051292958554
117,12.0,0.0877672846589401,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
118,13.0,0.08389190222251004,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
119,14.0,-0.1383669761430286,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
120,15.0,0.0885120541095839,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
121,16.0,0.025137228534118025,-0.13113438653710685,0.25,0.05,0.65,1,786,True,20.0,0.13113438653710685
122,17.0,0.0812435795121176,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
123,18.0,0.08225856032093605,-0.8608151268815392,0.25,0.05,0.65,1,786,False,20.0,0.8608151268815392
124,19.0,0.08948174772955884,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
125,20.0,0.039916217821153004,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
126,21.0,0.08975496772994962,-0.7749322534025436,0.25,0.05,0.65,1,786,False,20.0,0.7749322534025436
127,22.0,0.08140767520811458,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
128,23.0,-0.0010642200281129888,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
129,0.0,0.06316071263924491,-0.6589886086217025,0.25,0.05,0.65,1,786,True,20.0,0.6589886086217025
130,1.0,0.08758533747907006,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
131,2.0,0.08964463981080498,-0.37660996083361065,0.25,0.05,0.65,1,786,True,20.0,0.37660996083361065
132,3.0,0.09200700257063546,-0.3538845993752222,0.25,0.05,0.65,1,786,True,20.0,0.3538845993752222
133,4.0,0.09182549136227044,-0.06492754481104912,0.25,0.05,0.65,1,786,True,20.0,0.06492754481104912
134,5.0,0.006191480139999553,0.3023916632224517,0.25,0.05,0.65,1,786,False,20.0,-0.3023916632224517
135,6.0,0.06825476077546443,0.4988827533560958,0.25,0.05,0.65,1,786,False,20.0,-0.4988827533560958
136,7.0,0.08941636529145046,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
137,8.0,0.08603831176788114,0.4087066610321952,0.25,0.05,0.65,1,786,False,20.0,-0.4087066610321952
138,9.0,0.08956017736284816,-0.5795394725081732,0.25,0.05,0.65,1,786,True,20.0,0.5795394725081732
139,10.0,0.08337126393166391,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
140,11.0,0.09114510959094356,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
141,12.0,-0.09158758174214957,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
142,13.0,0.0800486317415455,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
143,14.0,0.08611971981324244,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
144,15.0,-0.16652119452292283,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
145,16.0,0.08333230920001722,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
146,17.0,0.09029467430716222,0.3083760586748703,0.25,0.05,0.65,1,786,False,20.0,-0.3083760586748703
147,18.0,0.0913059197844704,0.5006486502368328,0.25,0.05,0.65,1,786,False,20.0,-0.5006486502368328
148,19.0,-0.1879089451084133,0.41566196628754926,0.25,0.05,0.65,1,786,False,20.0,-0.41566196628754926
149,0.0,-0.1167414431661993,0.11610357523245068,0.25,0.05,0.65,1,786,True,20.0,0.11610357523245068
150,1.0,0.08911802280122899,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
151,2.0,-0.13529989699069392,0.04005485698038358,0.25,0.05,0.65,1,786,True,20.0,0.04005485698038358
152,3.0,0.08331569782239487,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
153,4.0,0.08417550571185968,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
154,5.0,0.04459525891456373,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
155,6.0,0.06324336394225148,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
156,7.0,0.09128625809321977,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
157,8.0,0.01058184765366553,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
158,9.0,0.08552793793124079,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
159,10.0,0.05605823169980238,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
160,11.0,0.08130156573082292,0.37265339623580196,0.25,0.05,0.65,1,786,True,20.0,0.37265339623580196
161,12.0,-0.020024886971746717,0.8321758292794595,0.25,0.05,0.65,1,786,True,20.0,0.8321758292794595
162,13.0,0.0896698275991447,0.4864344356806496,0.25,0.05,0.65,1,786,True,20.0,0.4864344356806496
163,14.0,0.09125183316360629,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
164,15.0,0.029806911546675308,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
165,0.0,0.05788629255059906,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
166,1.0,0.09105598357649887,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
167,2.0,0.017319282137456357,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
168,3.0,0.08339296366018084,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
169,4.0,0.0614579914295851,0.9488779817589028,0.25,0.05,0.65,1,786,False,20.0,-0.9488779817589028
170,5.0,0.08689428809927319,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
171,6.0,0.09079746608437206,0.8079044195929652,0.25,0.05,0.65,1,786,False,20.0,-0.8079044195929652
172,7.0,-0.013708423836134867,0.06893845348547145,0.25,0.05,0.65,1,786,False,20.0,-0.06893845348547145
173,8.0,0.08951821636534868,-0.9094542479137124,0.25,0.05,0.65,1,786,True,20.0,0.9094542479137124
174,9.0,0.09035505060961994,-0.33852516523173315,0.25,0.05,0.65,1,786,True,20.0,0.33852516523173315
175,10.0,0.08918877237090073,0.36802771934158574,0.25,0.05,0.65,1,786,False,20.0,-0.36802771934158574
176,11.0,0.06324370246606427,0.7536913449664417,0.25,0.05,0.65,1,786,False,20.0,-0.7536913449664417
177,12.0,0.08533426154294353,0.7965204034551892,0.25,0.05,0.65,1,786,False,20.0,-0.7965204034551892
178,13.0,0.09027028423596264,0.17979203266919952,0.25,0.05,0.65,1,786,False,20.0,-0.17979203266919952
179,14.0,-0.19288296596466956,-0.9882896104549752,0.25,0.05,0.65,1,786,False,20.0,0.9882896104549752
180,15.0,-0.16438489009196774,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
181,16.0,0.060030993082323465,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
182,17.0,0.07486509363193626,-0.24010640264125005,0.25,0.05,0.65,1,786,False,20.0,0.24010640264125005
183,18.0,0.08879027029391436,0.27061196025983203,0.25,0.05,0.65,1,786,False,20.0,-0.27061196025983203
184,19.0,-0.07050767428998805,-0.19910461537250512,0.25,0.05,0.65,1,786,False,20.0,0.19910461537250512
185,20.0,0.05933615130570959,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
186,0.0,0.08431189176799617,0.429290048627486,0.25,0.05,0.65,1,786,True,20.0,0.429290048627486
187,1.0,0.055457403140062395,-0.24323721567031553,0.25,0.05,0.65,1,786,True,20.0,0.24323721567031553
188,2.0,0.09123982456880902,-0.15941477870526555,0.25,0.05,0.65,1,786,False,20.0,0.15941477870526555
189,3.0,0.08980879284324098,0.8562226764784666,0.25,0.05,0.65,1,786,True,20.0,0.8562226764784666
190,4.0,0.06822991514582993,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
191,5.0,0.08971793716081825,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
192,6.0,0.07974870846825977,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
193,7.0,0.08810538258565336,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
194,8.0,0.08762785910119698,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
195,9.0,0.07744083660064789,0.9583844128735286,0.25,0.05,0.65,1,786,True,20.0,0.9583844128735286
196,10.0,0.09106936650703037,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
197,11.0,0.07485433049344306,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
198,12.0,0.08667029256564744,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
199,13.0,0.08700954992222006,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
200,14.0,-0.09420886362740269,0.8582602168980823,0.25,0.05,0.65,1,786,True,20.0,0.8582602168980823
201,15.0,0.07233600089346373,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
202,16.0,0.07633100577362562,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
203,17.0,0.035906438432825885,1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
204,18.0,0.08908546366663596,0.6627308722334411,0.25,0.05,0.65,1,786,True,20.0,0.6627308722334411
205,0.0,0.09191382707005685,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
206,1.0,0.09120046199095767,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
207,2.0,0.0315448692137473,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
208,3.0,0.0843871212362185,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
209,4.0,0.06437809210872839,1.0,0.25,0.05,0.65,1,786,False,20.0,-1.0
210,5.0,0.08150807825187036,0.26564015899131077,0.25,0.05,0.65,1,786,False,20.0,-0.26564015899131077
211,6.0,0.0893007980286719,0.49993615037030714,0.25,0.05,0.65,1,786,False,20.0,-0.49993615037030714
212,7.0,0.07022526614836683,0.011458585221434503,0.25,0.05,0.65,1,786,True,20.0,0.011458585221434503
213,8.0,0.0795585668718754,-0.1357559873561499,0.25,0.05,0.65,1,786,True,20.0,0.1357559873561499
214,9.0,0.053623182226509136,0.39133007756719607,0.25,0.05,0.65,1,786,False,20.0,-0.39133007756719607
215,10.0,0.07804703917437736,0.20604866112434317,0.25,0.05,0.65,1,786,False,20.0,-0.20604866112434317
216,11.0,0.08916860358838503,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
217,12.0,0.09001742379467717,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
218,13.0,0.014794380019775996,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
219,14.0,0.08855817942534991,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
220,15.0,0.08448131274904701,-1.0,0.25,0.05,0.65,1,786,True,20.0,1.0
221,16.0,-0.18739125377689222,-1.0,0.25,0.05,0.65,1,786,False,20.0,1.0
